Datetime,Tweet Id,Text,Username
2022-10-05 00:09:37+00:00,1577450902528487424,"$TWTR the price is up 14.54% since we first alerted at 12:05pm EDT. Get real-time stock alerts at https://t.co/Qkw92RLxV8

#StocksToBuy #StockMarket #Stocks #investing #Daytrade #TWTR https://t.co/Vd1jLiyK91",HaltTrade
2022-10-05 00:04:57+00:00,1577449728073236482,"Elon, time to clean house on #TWTR!

https://t.co/veOqBNonrU",ProCoinNews
2022-10-05 00:01:36+00:00,1577448885613740032,"$TWTR was the 3rd most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/TyWnBqE0Co#twtr    #wallstreetbets  #investing https://t.co/TteIfmF4yE",topstonks
2022-10-04 23:59:13+00:00,1577448286214144002,"@lexfridman Ummmmn, ... has anyone even asked the world? Because it might not like the idea, and decide to defend itself. At which point stock ownership might be not brilliant. #Twtr? Could be ok. Computer-driven #tsla car$? Not really safe. #Neuralink ? Cruelty = #EthicsFail .",vertetciel21
2022-10-04 23:51:31+00:00,1577446346339909632,"@PegIsRetired @ABC Right! In what world does someone (especially him) take Top Secret docs to his ""beach club"", refuse to return when asked repeatedly, file lawsuits and then go to SCOTUS? It's nonsensical at best, more like demented. This guy can never hold office again (or come back here!) #TWTR",1ZenWoman
2022-10-04 23:42:35+00:00,1577444101523283968,#dogecoin #doge $doge #daytrading #investing #cnbc #cryptonews $btc #btc #bitcoin #tesla #Altcoins #twitter #TWTR #ElonMusk #tsla https://t.co/jMmdYg7xA4,jdrebelinc
2022-10-04 23:35:32+00:00,1577442323964649472,"Oct 4, 2022 - I heard great news o, ire a kari gbogbo wa. #vibes #twtr",dayopole
2022-10-04 23:31:37+00:00,1577441339137933312,"JAJAJAJAJA
Todo el mercado de acciones sangrando y @elonmusk jugando como si nd 😂😂😂😂.
Insisto en que ese señor va a acabar con el Capitalismo un meme a la vez. #TWTR https://t.co/SIwNjwHurl",demianvelandia
2022-10-04 23:30:31+00:00,1577441064511840262,"WBA $WBA Stock is Down 40% and Paying Its Highest Dividend Yield Ever 💸

https://t.co/M3aGIiKaIP

#investing #TWTR #StockMarket #StocksToBuy #investors",Press_Reach
2022-10-04 23:30:05+00:00,1577440951953657856,"I Hope @elonmusk realized that he is not above the law, after all.
#TWTR 
https://t.co/0EFW1y8pIO",AndyRogers07
2022-10-04 23:28:10+00:00,1577440469663252480,@elonmusk Will we transition smoothly from asking how many $TWTR users are bots to asking how many #TWTR users are your love children? 🙃,ReeveAdam
2022-10-04 23:23:56+00:00,1577439405887082496,Shop https://t.co/2R8OU6Gig2 for all natural waxmelt  glitter bars available now #handmade #beauty #smallbusines #short #reel #explorer #follow #LorettaLynn #supermariobrosmovie #mario #GISELLE #NationalTacoDay #twtr #fyp #pov #Ukraine https://t.co/YL4hQ8ysS6,S3_Beautyyy
2022-10-04 23:19:09+00:00,1577438200976486401,"Now that Elon owns TWTR, can we accomplish the edit button by next week? #ElonMusk #twtr #TSLA",anindyasharma
2022-10-04 23:11:26+00:00,1577436260636958720,"$TWTR was the 3rd most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/TyWnBqE0Co#twtr    #wallstreetbets  #investing https://t.co/8ow5Lr41zO",topstonks
2022-10-04 22:54:39+00:00,1577432036599427072,"$TWTR #TWTR PyraWeb update.  Price broke out at the end of Pyramid/chamber, with @elonmusk purchasing it.  It landed on $52 🌈🕸📐. https://t.co/XFebSqqks6",PyraWeb1618
2022-10-04 22:53:53+00:00,1577431841841106946,"@elonmusk Will Twitter become X or will X be a separate app?

#TWTR #Twitter #SpaceX #Tesla #tech",DefaultDoge
2022-10-04 22:52:51+00:00,1577431582469926912,@elonmusk You are not buying #twtr. Period. https://t.co/gZo0CiVwc6,iWallStreetOps
2022-10-04 22:44:05+00:00,1577429376802902016,"The sentiment has turned so fast in the last 48 hours  that even @elonmusk thinks buying #TWTR is a no-brainer now. 

🤣🤣🤣",paragkapdi
2022-10-04 22:44:01+00:00,1577429361581752320,@elonmusk is this the new @Twitter logo $TSLA #TSLA $TWTR #TWTR #ElonMusk https://t.co/DNwzzBdsyK,K_00187
2022-10-04 22:28:59+00:00,1577425578751586304,#twtr @Twitter hold up are you telling me this thing could keep running tomorrow. Looks like a #DWAC play. https://t.co/LxTHBs3jE8,Randall02224890
2022-10-04 22:18:17+00:00,1577422884817211392,"イーロン・マスク氏が4月下旬に合意した54ドル20セントでで買収取引を進める考えをツイッター側に伝えた。株価が22.2％上昇。

#投資家さんと繋がりたい 
＃TWTR ＃ツイッター
Twitterhttps://www.nikkei.com/article/DGXZQOGN2302Y0T20C22A9000000 https://t.co/hm6WnLGX9x",eyewear_craft
2022-10-04 22:08:37+00:00,1577420451306885120,"$TWTR the price is up 13.55% since we first alerted at 12:05pm EDT. Get real-time stock alerts at https://t.co/Qkw92RLxV8

#StocksToBuy #StockMarket #Stocks #investing #Daytrade #TWTR https://t.co/JUFENlHiJ4",HaltTrade
2022-10-04 22:08:21+00:00,1577420384319815680,"🍿🥤Pure Entertainment 

#twtr #ElonMusk https://t.co/n4tg1UhuP9",colhountech
2022-10-04 22:01:08+00:00,1577418569012355074,"Megapro Bullish Bearish Signals: Unusual Activity updated @ 10-04 18:01ET --&gt;

https://t.co/uIfK6ole6I

Bullish: #METV #ARKW #ASHR #TEAM #REM #LIT #AEHR #TASK #FAS #TWTR #GLD",MegaproData
2022-10-04 21:57:38+00:00,1577417690125602816,#TWTR #ElonMusk +22.24% wow 🤩 https://t.co/luP5IuZn7g,asmakhalid1111
2022-10-04 21:57:07+00:00,1577417559980195840,"I bet every Contracts, Business, and M&amp;A professor is very pleased to have new, real-life example of why due diligence matters. #twtr #tsla",ePierogi
2022-10-04 21:54:37+00:00,1577416928049643522,seems appropriate to reup today given @elonmusk/#TWTR news https://t.co/ZlS9AyZgIk,BonillaJL
2022-10-04 21:37:58+00:00,1577412739366064130,"I'm doing my part to devalue #twtr by posting low quality, unrelatable content to a small number of followers. #doYourPart",PremiumFrye
2022-10-04 21:36:32+00:00,1577412380169904129,@matt_kohrs If #TWTR and #RUM partnership on some kind for free speech 🚀🚀🚀,Javad11ES
2022-10-04 21:29:43+00:00,1577410663521013761,"✅#Twitter #TWTR +22% al finalizar la jornada de hoy, incluso han parado la cotización durante unas horas.

✅#Dogecoin #DOGE +9% y la cotización no puede ser parada.

🚀Suena a pump por parte de $DOGE.

#crypto #cyptocurrency #cripto #criptomoneda #Bitcoin #BTC https://t.co/E6u6Ozt4KM",elReydelTrading
2022-10-04 21:28:40+00:00,1577410398587944960,"that moment when #TWTR #twitter bounced on the trend line that it broke for a week BEFORE ANY NEWS HAPPENED.

you had your chance. 

https://t.co/d3nB8UivS5",Carolinakeith_1
2022-10-04 21:12:43+00:00,1577406384508964886,"Looks like we will see soon a #TWTR Inu in the #BSC Chain! Super stealth 🐦 

https://t.co/HYPFZYtVaj",cryptoflage
2022-10-04 21:07:34+00:00,1577405087563059233,"I actually find this chart quite hilarious 
#TWTR #twitterdeal @elonmusk https://t.co/kN2idVcxDx",Mr_HODL_hands
2022-10-04 21:03:53+00:00,1577404161921982464,"if you were wondering why $TSLA shares were down today, anytime Elon name connected to #TWTR the $TSLA shareholders dont like https://t.co/vGqnIY2qdO",MustBeCharm
2022-10-04 21:00:48+00:00,1577403383933042688,"📡 RADAR DE STOCKS 📡

Preço máximo de 30 dias:
#CINT, #KNSL, #ROL, #SCHW, #STNE

Preço máximo de 180 dias:
#TWTR",BullRunBR
2022-10-04 20:58:39+00:00,1577402843975204865,"So are there any Darth Musk tweets yet? “After a disastrous day in court and an upcoming deposition, I agree to purchase Twitter #Twtr for my original agreed upon price. I remain a master strategist.”",MatthewsB
2022-10-04 20:58:28+00:00,1577402800274870287,"@elonmusk no compra en 54,2 la acción d #TWTR c ESE objetivo.
Su META supongo debe ser más q duplicar😉y los gráficos lo confirman.",pattie_jabbaz
2022-10-04 20:55:52+00:00,1577402144487280640,Pump and Dump Part II - #TWTR chart on @TradingView https://t.co/x272Jui11R,hmadrid99
2022-10-04 20:50:41+00:00,1577400838816993284,"Por Momentum d Corto plazo #TWTR podría alcanzar área 60/64 antes d tomar ganancias.
Todos los Momentum están UP.",pattie_jabbaz
2022-10-04 20:50:37+00:00,1577400823017050156,"#ElonMusk Effect on the stock market!
#TWTR ⁦@NYSE⁩ ⁦@TwitterIR⁩ https://t.co/Uva9cpdMab",stepru
2022-10-04 20:40:16+00:00,1577398219239264264,"Musk Reverses Again, Ready To Buy Twitter At Original $44 Billion Price
Read the Complete News: https://t.co/rIj94GxC5R
.
.
.
.
.
#Musk  #elonmusk #Twitter  #TWTR  #elonmusktwitter https://t.co/CDljrZYFNR",Skyheadliness
2022-10-04 20:30:40+00:00,1577395802321915926,"That's not crypto, it's just #twtr after news Elon Musk will buy the company for the 256...9th time. https://t.co/efJw4s5lWo https://t.co/EkE8g1z7WH",karaer_ismail
2022-10-04 20:29:10+00:00,1577395424624787462,#TWTR aumenta 22% después de que  @elonmusk decidiera seguir con el proceso de compra x U$S 44 mil millones https://t.co/ecaItxyUDg,sbertran
2022-10-04 20:25:57+00:00,1577394613782040576,🎉 I liked Twitter (TWTR/ $TWTR) at 34.60 open on 07/11/22. #TWTR #justsaying #investing #investingnews #money #Twitter,CALLISTE
2022-10-04 20:23:58+00:00,1577394116572454915,Las acciones de Twitter suben un 22 % después de que Elon Musk reviviera el acuerdo para comprar una empresa al precio original #TWTR,OscarCC27
2022-10-04 20:18:34+00:00,1577392759010430979,So I took a 2 years off trading to get my discipline right. Made 57% of my account today thanks to #TWTR #stocks #OptionsTrading https://t.co/paEtZkvnY1,2020credibility
2022-10-04 20:16:01+00:00,1577392114626957315,Why #DOGE and #TWTR Twitter 🚀🚀🚀🌙🌙🌙,jlg2749
2022-10-04 20:14:42+00:00,1577391783373250560,#Twitter #TwitterDeal #TWTR #ParagAgrawal #ElonMusk https://t.co/MUA2gqQLBf,rajatpradhan
2022-10-04 20:08:53+00:00,1577390322329743360,"'And Lo it came to pass.' 
#Twitter #ElonMusk #TWTR https://t.co/XPcOIjLkJh",dcfcPoll
2022-10-04 20:08:47+00:00,1577390295884345345,"#TWTR + #SP500 = un CACHETAZO a la gente d. Bank of America , Dalio, y la suma d shorteados https://t.co/AX4OmZQnXt",pattie_jabbaz
2022-10-04 20:08:33+00:00,1577390236132425729,Someone wanna tell #Twitter users #TheGoodTheBadAndTheUgly about @elonmusk buying up @twitter? #Twtr https://t.co/GVN7TkHbWw,DanMac2014
2022-10-04 20:07:36+00:00,1577389999082741760,"$TWTR the price is up 14.32% since we first alerted at 12:05pm EDT. Get real-time stock alerts at https://t.co/Qkw92RLxV8

#StocksToBuy #StockMarket #Stocks #investing #Daytrade #TWTR https://t.co/57KcMIdOzm",HaltTrade
2022-10-04 20:05:31+00:00,1577389471145902083,Twitter shares now trading at $52 #twtr #Twitter #stockstowatch #stocks #investing #elonmusk #Musk #Tesla https://t.co/EV2aSj4ENs,DaisyMaxey
2022-10-04 20:02:48+00:00,1577388787927130113,"@MarketRebels So here after #TSLA will drop 3 times in every quarters.
1. When they report the delivery numbers
2. When they report Earnings.
3. When #TWTR reports bad earnings.",hiumesh
2022-10-04 19:57:30+00:00,1577387454507601920,.@davidfaber running a CLINIC this week on #TWTR M&amp;A reporting 📞 https://t.co/nlFGPw25aU,Kr00ney
2022-10-04 19:56:08+00:00,1577387109874139136,"Looks like #ElonMusk is finally going ahead with his #Twitter Deal for $44 billion and may close it soon as this week.

Hoping to see #OpenSource #Algorithm for #Ranking &amp; suggestions without any #Bot or #Spam. What changes are you expecting?

#TwitterDeal #TWTR #ParagAgrawal",rajatpradhan
2022-10-04 19:53:53+00:00,1577386545379971072,@StockMKTNewz the bots are the problem and rating of the poster i would add #twtr #elon u hear me,cryptogeek101
2022-10-04 19:53:39+00:00,1577386487280435200,"So #crypto is manipulated?

#TWTR #twitter https://t.co/qGRP0g9qZk",intern_crypto
2022-10-04 19:51:46+00:00,1577386010769608705,"طلعت على 51.7. و حلال على الشاري ال 3 دولار زيادة بتوع ماسك
  #TWTR https://t.co/0iXpG4R78Q",_LGIND
2022-10-04 19:50:50+00:00,1577385779533340676,"$TWTR seeing an uptick in chatter on 4chan over the last 24 hoursVia https://t.co/TyWnBqE0Co#twtr    #4chan  #daytrading https://t.co/1ZXVXjP5B1",topstonks
2022-10-04 19:49:23+00:00,1577385413471264768,Elon &gt; Current Management #TWTR https://t.co/jUpkHRUOSJ,flyalex666
2022-10-04 19:48:49+00:00,1577385272379117576,"Dogecoin Pumps as Elon Musk Agrees (Again) to Buy Twitter

#Crypto #Web3 #BTC #ETH #BITCOIN #Blockchain #CryptoNews #ElonMusk #Twitter #twtr #doge #dogecoin #dogearmy 

https://t.co/uvImLMxZhS",CyptoNewsUpdate
2022-10-04 19:48:18+00:00,1577385140611084288,"Its 100% free...... and its a good art.
#NFT #NFTdrops #ElonMusk #TWTR #Twitter https://t.co/Ygp7oh177i",GenesisDragonEV
2022-10-04 19:47:48+00:00,1577385014383153152,"As ações do #TWTR 🇺🇸 avançam + de 21% após notícias de que Musk fechará a compra da companhia por cerca de US$44 bi, ou US$54,20 por papel. No início da tarde, as negociações das ações do Twitter chegaram a ser interrompidas em NY, por conta da iminência de um fato relevante.",interinvest
2022-10-04 19:47:14+00:00,1577384873265958913,"Yep. @elonmusk has closed n @Twitter for $54.20/share. So, if you didn’t own #TWTR before, you won’t now since Twitter will now become a privately held company.

The good news is that former shareholders scored an extra $7-ish per share today…",EdwardHLadson
2022-10-04 19:47:01+00:00,1577384817645080577,#TWTR https://t.co/Ul7b0HLALq,crims0ngh0st1
2022-10-04 19:45:10+00:00,1577384352715280384,#Musk #Twitter #twtr Elon Musk to buy Twitter https://t.co/3MVHgEvWZt,CrunchKloud
2022-10-04 19:44:08+00:00,1577384089727836160,"@elonmusk is proceeding with the deal to buy Twitter.
The clueless would think he is being forced to complete the deal. More likely he has plans to make #TWTR more valuable than the $54,20/share he's paying and have all financing in place. As always, Elon is ahead of everyone. https://t.co/NSuzhZuxk9",coach23life
2022-10-04 19:43:58+00:00,1577384049915887616,$TWTR $51.89 — up 21.97% #TWTR https://t.co/svG11xcEuc,Ryan__Rigg
2022-10-04 19:43:49+00:00,1577384012942741504,#TWTR resumes trading after deal in place for Elon Musk to buy Twitter; stock currently up over 22% on the day,NewsLIVEAlert
2022-10-04 19:43:46+00:00,1577383999541956608,#TWTR https://t.co/JNow4jd4Is,ReigningCoins
2022-10-04 19:42:16+00:00,1577383620246966278,#TWTR could be at $100 very quickly imo,Adam27286163
2022-10-04 19:41:28+00:00,1577383420547792898,#TWTR 52.30💪,nz_traders
2022-10-04 19:40:50+00:00,1577383259326930945,#TWTR OPEN FOR TRADING!,ReigningCoins
2022-10-04 19:37:04+00:00,1577382312047583232,#TWTR about to RESUME TRADING!,ReigningCoins
2022-10-04 19:33:19+00:00,1577381368581193729,#twtr #Twitter #Musk #breaking https://t.co/ONVC0i1S9U,CrunchKloud
2022-10-04 19:32:12+00:00,1577381089404145664,"Men will literally spend $42 billion to avoid getting deposed.

#Twitter #twtr",CyrusEVM
2022-10-04 19:29:55+00:00,1577380512171450369,IMHO Musk has  been dragging this out so his backers could buy up #TWTR on the cheap.,Galacticoin
2022-10-04 19:27:45+00:00,1577379969898287104,"It looks like the time has come when @elonmusk will be better off selling his #TSLA at current price, buying #TWTR at a premium price rather than holding it during the incoming drawdown.
The time all the shorts have been waiting has come! https://t.co/vQHziLoAbo",AndreouTheo
2022-10-04 19:27:34+00:00,1577379923454439425,"@elonmusk Testing — - Testing — - is this thing on?

44B seems fair now that Elon is using #twtr to demonstrate *digital democracy* by polling Earth about the RU/UK war to save the entire earth from Nuclear War

Are you getting it? hello, hallo, ola, pryvet, nǐ hǎo?
https://t.co/htv87qJCtW",cryptoPaulRudd
2022-10-04 19:25:30+00:00,1577379404124196892,Stocks Technical Analysis #AMC #XPEV #TWTR https://t.co/KnSGAqSj7h,cryptooshala
2022-10-04 19:25:09+00:00,1577379314286399524,@elonmusk  #twtr https://t.co/HPHU4fZ7ML,untaroesp
2022-10-04 19:18:20+00:00,1577377597691789313,"#ElonMusk will turn #twitter into a payment service like #venmo! think about all them users!

#Dogecoin to the moon!!! $1.00 inbound! 💎🤲

https://t.co/RuoVNiYpku #cryptonews #crypto #bitcoin #doge $doge #cnn #foxnews #cnbc #musk #dogearmy #dogefam #dogesqueeze #twtr #freespeech https://t.co/SFXp2uvZNo",jdrebelinc
2022-10-04 19:15:46+00:00,1577376952008077312,الان  عملت تعزيز ( اضفت كمية ) اسهم تويتر بعد الخبر اليوم. #TWTR #elonMask @elonmusk let’s go https://t.co/chfqpLlIas,UsmanBarnawi
2022-10-04 19:13:45+00:00,1577376444761505792,"#TWTR 13d form filed! @elonmusk is proceeding to finish agreement as is.
🤑😁 https://t.co/8AoczRS6Ag",ReigningCoins
2022-10-04 19:12:52+00:00,1577376222400876544,"Twitter #TWTR halted.  😂🫢 

Look at that bid/ask spread. 😂 https://t.co/5BEWwhrA7s",HnubC1
2022-10-04 19:08:53+00:00,1577375222264524801,Elon’s letter to Twitter today  #tsla #twtr https://t.co/EBUYVLll9A,ADLUNAMVENTURES
2022-10-04 18:58:38+00:00,1577372641295749120,"◆マスク氏、Twitterに和解案　合意済み価格で買収と伝達

報道を受け、4日の米国市場でツイッターの株価は前日終値に比べ一時10%超上昇した。米ニューヨーク証券取引所は同日、ツイッター株の売買を一時停止した。

#ツイッター
#Twitter
#TWTR https://t.co/G7BO3jTWin",FaL5ons
2022-10-04 18:49:35+00:00,1577370365017341958,"تعليق أسهم شركة تويتر بعد اخبار ان ايلون مسك رسميًا سوف يستحوذ على الشركة مقابل 54.20$ للسهم وسوف تنتهي القضية
#twtr https://t.co/Lw51vkOqzO",Tradeonline0
2022-10-04 18:49:13+00:00,1577370271291424796,Is #Twitter going to be halted all day or what is going on? #twtr,Chunkydipeater1
2022-10-04 18:41:44+00:00,1577368389588238343,How long is #twitter halted for? #twtr,Chunkydipeater1
2022-10-04 18:41:20+00:00,1577368289549828096,"@garyblack00 @SawyerMerritt @elonmusk Dear @elonmusk 👀 see Gary's tweet.
Is ""Funding secured""?

Let's end the pain! 🥳🚀
#TSLA #TWTR",DoctorRobin
2022-10-04 18:39:05+00:00,1577367719732596736,"I am still confused about @elonmusk this deal of buying twitter. Suddenly i remembered once he shared a report of some agency saying 8 out 10 accounts are fake. 🤫🤔
#twtr #ElonMusk",Hamadsadiqkhan
2022-10-04 18:38:41+00:00,1577367619643928576,Yaaaasssss 🤣…Also I’m pretty sure every male that works at #twtr pees sitting down.😎 https://t.co/DgUB3Eqxs1,Shauna92118487
2022-10-04 18:37:03+00:00,1577367210917511192,@amazonholder1 how much cash you make today? #twtr,cyrusnazmiyal
2022-10-04 18:30:46+00:00,1577365630214627329,"Do you really think Elon Musk will by Twitter this time?
#ElonMusk #twtr #Twitter #dogecoin",TheFalconGuy1
2022-10-04 18:30:37+00:00,1577365590658154497,"Hey #ElonMusk, I concur w @MelnykAndrij, Ukraine’s ambassador to Germany, “F--- off is my very diplomatic reply to you. The only outcome is that now no Ukrainian will EVER buy your f…ing tesla crap. So good luck to you.” #twtr 

https://t.co/17wRIMfWYH",39150245s
2022-10-04 18:30:25+00:00,1577365539617390604,"$TWTR was the 4th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/TyWnBqE0Co#twtr    #wallstreetbets  #stocks https://t.co/G3x1DsByIA",topstonks
2022-10-04 18:27:10+00:00,1577364723804229632,I’m still convinced that the Twitter deal originally offered is a price per share based on active “real” users. Chance for a 30% discount if that’s accurate. @elonmusk #twtr #tsla,Realestate_kid
2022-10-04 18:24:40+00:00,1577364093274624001,"@elonmusk is Buying #twtr , This is HUGE  for #dogecoin",MylesGinvest
2022-10-04 18:16:00+00:00,1577361910323888136,#TWTR https://t.co/2cfN5FRmIw,panda_mos
2022-10-04 18:15:37+00:00,1577361815285153812,Elon Musk says he’ll buy twitter again. #twtr share price explodes resulting to a trading halt!!! Now that’s INFLUENCE!,ahmedsalims
2022-10-04 18:15:15+00:00,1577361722947403776,"#TWTR $TWTR 

Halted , pending News . Keep eyes in this one . A lot of #F_UCKERY 👀🍿 https://t.co/iS9IfdRIjB",MoonShotUK
2022-10-04 18:15:11+00:00,1577361707877416965,"Musk vuelve a ofrecer $44mil millones para comprar Twitter. Este giro inesperado podría evitar que ambas partes entren en un juicio de alto riesgo el 17/10. 

¿Qué debería hacer Twitter? 🫣

#twitter #elonmusk #musktwitter #TWTR #EEUU #Noticias #breakingnews #financialnews",bullflix
2022-10-04 18:13:10+00:00,1577361199917805568,ちょっと、どうなってんの！#twtr https://t.co/hg8tEobK6y,sirotan_dayo
2022-10-04 18:12:02+00:00,1577360915376259083,$TWTR Twitter shares surge as Elon Musk recommits to $44B acquisition deal rather than face legal action https://t.co/RxVJN6sTp2 #TWTR,proactive_NA
2022-10-04 18:12:01+00:00,1577360909810417682,$TWTR Twitter shares surge as Elon Musk recommits to $44B acquisition deal rather than face legal action (by @Andrew_Kessel) https://t.co/Ncii9Mjkgl #TWTR,aharmantas
2022-10-04 18:08:13+00:00,1577359951617413120,"podcast is coming next week

I will invite discord members to talk about their experience trading options

mistakes
Risk Management
How did they become constancy profitable 

Make sure to listen because you will learn a lot from real experiences 

$spx $spy $qqq #twtr $tsla",Adamoption
2022-10-04 18:02:32+00:00,1577358521502400514,@realdanielnita @WatcherGuru maine #TWTR va pica💩🤥,CheapBillig
2022-10-04 18:02:09+00:00,1577358427071848451,"Amazon $AMZN Expands Its Smart Speaker Offering With Echo Devices 🙌

https://t.co/pHi0Pr54km

#Amazon #AMZN #technology #investors #TWTR",Press_Reach
2022-10-04 17:59:40+00:00,1577357800618934272,"Speaking with an Associate; I mentioned #ElonMusk says he wants to buy #Twitter &amp; be in support of #FreeSpeech this Associate replied with , ""Nah Elon just wants to buy #TWTR so he can Censor anyone who  says anything negative about #Tesla  -Thoughts?",bbeyondm1
2022-10-04 17:59:13+00:00,1577357689440477184,@RobinhoodApp is Funny lol #investing #twtr https://t.co/oS577LeVhp,AnthonyPktMedia
2022-10-04 17:57:27+00:00,1577357242843615233,#twtr still halted over an hour now! @NYSE @elonmusk @Twitter,stevenny26
2022-10-04 17:53:53+00:00,1577356347519434752,#elonmusk will buy #twitter. great buy my friend but you should hire me to run it. #twtr $twtr #tsla #twitterdeal,cryptogeek101
2022-10-04 17:51:22+00:00,1577355711398711296,ElonMusk #Doge named #Floki will likely to be the #CEO of #TWTR….just saying 🐕,WSBFLOKI
2022-10-04 17:49:31+00:00,1577355246736588800,@elonmusk @SawyerMerritt Hey @elonmusk we need an edit button on #TWTR,SmallLetter3
2022-10-04 17:49:14+00:00,1577355176947896320,TWITTER Ignore the HYPE! The real test is this level! - #TWTR chart on @TradingView https://t.co/9aiGSom7E4,TradingShot
2022-10-04 17:46:19+00:00,1577354444051603457,"#StockMarket #TWTR - trading still halted pending news

If/when @elonmusk takes over Twitter, it’s expected he will take it private, paying $54.20/share for all outstanding shares

I bought a handful 4/5/22 paying $50.40, which will give me a slight profit of $3.80/share
🤑 https://t.co/hEltfGbpOR",ReigningCoins
2022-10-04 17:44:49+00:00,1577354066237173760,"@NYSE stop the halt on Twitter. This is completely ridiculous, looking for a class action? #twtr",stevenny26
2022-10-04 17:44:18+00:00,1577353935895019520,"Musk ‘no longer’ wants to pull out of his deal to buy Twitter.
#twitter #elonmusk #tesla #investing #stockmarketnews #twitterdeal #cnbc #halftimereport #twtr
@DivesTech
https://t.co/tE6WdlXZY5 https://t.co/OwlSYPAEuo",InvezzPortal
2022-10-04 17:44:04+00:00,1577353876738482176,Bora bora #twtr  👋🏻🚀 https://t.co/1pJBEIGlfq,gustavomas17
2022-10-04 17:43:00+00:00,1577353605807575040,"#Tesla (#NASDAQ: #TSLA) shed early gains as #Twitter (#NYSE: #twtr) rose some 13% to $47.93 today on reports #ElonMusk’s #takeover of the #socialmedia giant will proceed at $54.20 a share, per Bloomberg. Tesla #Stock traded by noon was some 15% of #WallStreet volume, per Reuters.",YuanCommunity
2022-10-04 17:38:29+00:00,1577352471403532289,How long are they going to halt trading on #TWTR so they can let the guys with the high-speed trading lines make all the profit when they reopen? @elonmusk,BeatGreatFilter
2022-10-04 17:37:27+00:00,1577352211256180738,Unbelievable! #TWTR. More unstable than #Bitcoin https://t.co/CotM6Do2Ed,iNS0mmniac
2022-10-04 17:37:26+00:00,1577352207296503813,"At least we will get an edit button now! 😀

#TWTR #Musk",DarthTrada
2022-10-04 17:36:56+00:00,1577352079789662208,"Elon Musk'ın, twitter hisseleri için 54.2 Dolarlık pay başına teklifini yinelediği belirtiliyor! #TWTR https://t.co/NGQO83PQB2",yusufkavakTR
2022-10-04 17:32:35+00:00,1577350987714527234,Everyone is Tweeting about #TWTR except queen @elonmusk,moon
2022-10-04 17:32:32+00:00,1577350971646148620,"Musk is not going to buy #TWTR, he has already done it in July. Have not you, @elonmusk?😉",SBegalov
2022-10-04 17:30:58+00:00,1577350577356521472,"Elon Musk acepta cerrar la oferta por #TWTR en los términos originales, es decir, pagar 54,20$ por acción. 

De momento la acción esta suspendida. ¿Tendremos posibilidad de arbitraje?

#BOMBAZO 

https://t.co/ijQ4MBTNuO",RaulMomentum
2022-10-04 17:30:45+00:00,1577350524109627392,"In March of 2021 the @ODNIgov declassified a report FOR US &amp; nobody read it.
It read that foreign assets close to Trump were aiding The Kremlin using our media.
Twitter counts as The Media, so does @nbcSNL.

It's time to be Putin 2 + 2 together abt @Elonmusk. #TWTR #TSLA",jossytweets
2022-10-04 17:29:43+00:00,1577350266168524808,"@Twitter 
#twtr 

how much is information worth? https://t.co/pgReet3R4g",twilly18
2022-10-04 17:28:35+00:00,1577349980934881285,"""#Musk Proposes to Buy #TWTR Twitter for Original Price of #54.20 a Share""
https://t.co/fKBMMDhk2J",stocks_crypto2
2022-10-04 17:25:05+00:00,1577349099145527297,"Elon Musk is in talks to buy Twitter at around 54$,
Twitter share price rise today from 42$ to 49.99$ and now trading at 47.95$
#ElonMusk 
#TWTR
#Twitter 
#stock 
#USA
#Tesla
#SpaceX
#nasdaq
#TechTrees
#cryptocurrency 
#Cryptocurency 
#RaOne",SheshanJha007
2022-10-04 17:25:01+00:00,1577349083118931968,#Trump SPAC Digital World Acquisition (NASDAQ:$DWAC) quickly dropped 4.8% amid a report that billionaire Tesla CEO #Elon #Musk has proposed completed his deal with #Twitter (NYSE:#TWTR).,MarketSwingPlay
2022-10-04 17:23:52+00:00,1577348791392403456,"Looking like I'm getting my #TWTR payday after all. Musk says, ""I'm buying at the agreed upon price."" 🤑",4R1ST0CAT
2022-10-04 17:22:36+00:00,1577348474605035523,Have they halted trading of #twtr ?,Brenda50658758
2022-10-04 17:22:26+00:00,1577348432011862016,"Nobody is perfect. Emotional buy has its consequences like this one. Hopefully, Elon can get something useful out of this mess. #twtr $twtr",arteslabass
2022-10-04 17:20:39+00:00,1577347982298681345,#Musk and #TWTR #TWITTER news is tanking what was a great market rally. And they “shitty little cars.”,brianmsc
2022-10-04 17:16:04+00:00,1577346828882051074,"Stunning Pink Flavor Macarons Cake 
JS yummy

https://t.co/dp3EjHtQlc 
https://t.co/cZtYs9MHJx 
https://t.co/353aKOjbUG
   
#jsyummy #yummy #sweets #js #LorettaLynn #Mario #NationalTacoDay #HerschelWalker #TWTR #pink #macaronscake #macaronsflavor #pinkcream #pinkflavor #strawberi https://t.co/I059qejedo",YummyJs
2022-10-04 17:15:24+00:00,1577346662179033088,"$TWTR #TWTR Symmetrical triangle resistance says Elon close to pulling out of the deal, but with the amount of kids he has, we know this isn't always the case. https://t.co/PtPVfWTOXr",Jake__Wujastyk
